item_id	item_name	categories	address	city	state
11889	Anthony's Coal Fired Pizza	Pizza, Restaurants, Italian	1912 W Brandon Blvd	Brandon	FL
11890	Freddy's Frozen Custard & Steakburgers	Food, Burgers, American (New), Restaurants, Fast Food, Ice Cream & Frozen Yogurt	10205 E Old Vail Rd	Tucson	AZ
11891	Eddie & Sam's NY Pizza	Salad, Food, Pizza, Restaurants, Desserts, Ice Cream & Frozen Yogurt, Gelato	203 E Twiggs St	Tampa	FL
11892	Escape My Room	Local Flavor, Challenge Courses, Event Planning & Services, Active Life, Arts & Entertainment, Venues & Event Spaces, Hotels & Travel, Escape Games, Tours, Museums	633 Constance St	New Orleans	LA
11893	La Cabaña Del Tio	Restaurants, Mexican	1709 Drew St	Clearwater	FL
11894	Marlton Diner	Salad, Restaurants, Diners, American (Traditional), Delis	781 W Rt 70	Marlton	NJ
11895	Paco's	Mexican, Restaurants, Breakfast & Brunch	5563 E Grant Rd	Tucson	AZ
11896	Anis Hyderabad Restaurant	Halal, Restaurants, Indian	12637 Olive Blvd	Saint Louis	MO
11897	Opry Mills	Department Stores, Restaurants, Shopping Centers, Fashion, Shopping	433 Opry Mills Dr	Nashville	TN
11898	Café Amelie	Southern, American (New), Breakfast & Brunch, Restaurants	912 Royal St	New Orleans	LA
11899	Hoss’ Loaded Burger Shop	Burgers, Food Trucks, Ice Cream & Frozen Yogurt, Restaurants, Food	515 Burkitt Commons Ave	Nolensville	TN
11900	Pirate Water Taxi	Hotels & Travel, Taxis, Transportation, Public Transportation	603 Channelside Dr	Tampa	FL
11901	Izumi Japanese Steakhouse	Bars, Japanese, Restaurants, Nightlife, Cocktail Bars	3560 N Eagle Rd	Meridian	ID
11902	Wolfgang Puck Express	Salad, Restaurants, American (New), Soup, Food	7800 Col H Weir Cook Memorial Dr	Indianapolis	IN
11903	Radnor Lake State Park	Hiking, Lakes, Museums, Parks, Arts & Entertainment, Active Life	1160 Otter Creek Rd	Nashville	TN
11904	The Eddy	Nightlife, Bars, Beer Gardens	16 S Sierra St	Reno	NV
11905	Fred's Market	Southern, Buffets, Soul Food, Restaurants, Cafeteria	6501 US Hwy 301 S	Riverview	FL
11906	Grand Café	Cafes, Restaurants, Breakfast & Brunch, Asian Fusion, American (Traditional)	2500 E 2nd St	Reno	NV
11907	South Street Business Center	Printing Services, Mass Media, Notaries, Print Media, Shipping Centers, Local Services	744 South St	Philadelphia	PA
11908	LC's Cafe & Supper Club	Restaurants, Party & Event Planning, Event Planning & Services, Sandwiches, Cafes, Spanish, Breakfast & Brunch	1602 Oakfield Dr, Ste 103	Brandon	FL
11909	Joe's Crab Shack	Nightlife, Restaurants, American (Traditional), Bars, Seafood	2730 Gulf To Bay Blvd	Clearwater	FL
11910	RIM Cafe	Specialty Food, Food, Restaurants, Desserts, Gelato, Chocolatiers & Shops, Coffee & Tea	1172 S 9th St	Philadelphia	PA
11911	La Hacienda Mexican Restaurant	Restaurants, Tex-Mex, Mexican	6825 Graham Rd	Indianapolis	IN
11912	Tea's Me Cafe	Food, Tea Rooms, Coffee & Tea, Breakfast & Brunch, Soup, Sandwiches, Restaurants	140 E 22nd St, Ste B	Indianapolis	IN
11913	Over Easy Breakfast Club	Breakfast & Brunch, Restaurants	2302 E Norris St	Philadelphia	PA
11914	Diskin Cider	Food, Cideries, Tapas/Small Plates, Restaurants	1235 Martin St	Nashville	TN
11915	Hilton St. Louis Downtown at the Arch	Event Planning & Services, Hotels, Hotels & Travel	400 Olive St	Saint Louis	MO
11916	Cantina Laredo	Mexican, Breakfast & Brunch, Restaurants, Nightlife, Bars	690 West Dekalb Pike, Ste 2085	King of Prussia	PA
11917	Tacos Don Memo	Food Trucks, Specialty Food, Food, Restaurants, Ethnic Food, Mexican	270 S 38th St	Philadelphia	PA
11918	Freebirds	Salad, Restaurants, Tacos, Mexican, Breakfast & Brunch	879 Embarcadero Del Norte	Isla Vista	CA
11919	AMC Castleton Square 14	Arts & Entertainment, Cinema	6020 E. 82nd Street	Indianapolis	IN
11920	St Louis Gyros	Falafel, Greek, Sandwiches, Restaurants, Mediterranean	12528 Olive Blvd	Creve Coeur	MO
11921	MadChef at 59th Restaurant & Bar	Seafood, Restaurants, Cajun/Creole	5941 Bullard Ave, Ste 7	New Orleans	LA
11922	MacKenzie River Pizza, Grill & Pub	Restaurants, American (Traditional), Italian, American (New), Pizza	4939 E 82nd St, Ste 100	Indianapolis	IN
11923	Champ’s Diner	Restaurants, American (New), Diners, Salad, Breakfast & Brunch, American (Traditional)	1539 Cecil B Moore Ave	Philadelphia	PA
11924	Vivi Bubble Tea	Food, Bubble Tea	145 N 10th St	Philadelphia	PA
11925	honeygrow	American (New), Restaurants, Vegetarian, Salad, Noodles, Vegan	100 Main St, Ste 180	King Of Prussia	PA
11926	Favazza's	Pizza, Italian, Restaurants, Venues & Event Spaces, Gluten-Free, Event Planning & Services, Caterers	5201 Southwest Ave	Saint Louis	MO
11927	Rook	Chinese, Japanese, Filipino, Pan Asian, Thai, Asian Fusion, Restaurants	501 Virginia Ave, Ste 101	Indianapolis	IN
11928	Electric Ladyland Tattoo	Beauty & Spas, Piercing, Tattoo	610 Frenchmen St	New Orleans	LA
11929	The Human Bean	Food, Juice Bars & Smoothies, Bagels, Coffee & Tea	8050 S Virginia St	Reno	NV
11930	The Perk	Restaurants, American (Traditional), Seafood, Burgers, Cheesesteaks	501 E Walnut St	Perkasie	PA
11931	Humane Society of Tampa Bay Health Center	Pet Services, Veterinarians, Pet Groomers, Animal Shelters, Pets	3809 N Armenia Ave	Tampa	FL
11932	Broncos Brazilian Steakhouse	Steakhouses, Buffets, Brazilian, Restaurants	7634 Castor Ave	Philadelphia	PA
11933	Soho Sushi	Sushi Bars, Japanese, Restaurants, Food	3218 W Kennedy Blvd	Tampa	FL
11934	Grindcore House	Coffee & Tea, Vegetarian, Food, Restaurants, Vegan	1515 S 4th St	Philadelphia	PA
11935	Fritai	Haitian, Vietnamese, Restaurants, Caribbean, Gluten-Free	1535 Basin St	New Orleans	LA
11936	MAIDO! A Marketplace of Japan	Specialty Food, Ethnic Food, Grocery, Japanese, Food, Restaurants	5 E Lancaster Ave	Ardmore	PA
11937	Peel Wood Fired Pizza	Pizza, Sports Bars, Restaurants, Nightlife, Breweries, Bars, Brewpubs, Food, Italian, Breakfast & Brunch	208 S Meramec Ave	Clayton	MO
11938	Leaven Brewing	Pretzels, Brewpubs, Sandwiches, Restaurants, Food, Breweries	11238 Boyette Rd	Riverview	FL
11939	Saigon Basil	Restaurants, Vietnamese, Thai, Bubble Tea, Chinese, Food	151 Adams Ln	Mount Juliet	TN
11940	Goodwood Barbecue Company	Sandwiches, Cocktail Bars, Nightlife, Barbeque, Restaurants, Bars	1140 N Eagle Rd	Meridian	ID
11941	IHOP	Restaurants, American (New), Breakfast & Brunch, Burgers, American (Traditional)	1720 Dekalb Pike	Blue Bell	PA
11942	Lucky Penny	American (New), Breakfast & Brunch, Restaurants, Salad, Italian, Nightlife, Bars, Beer, Wine & Spirits, Sandwiches, Coffee & Tea, Wine Bars, Food, Pizza	127 Anacapa St	Santa Barbara	CA
11943	The Mill	Nightlife, American (New), Restaurants, Bars, Lounges, Tapas/Small Plates, Tapas Bars, Breakfast & Brunch, Gastropubs	2500 W Azeele St	Tampa	FL
11944	Island Brewing Company	Bars, Pubs, Breweries, Nightlife, Food	5049 6th St	Carpinteria	CA
11945	Don Cuervo	Restaurants, Mexican	4800 W Smith Valley Rd	Greenwood	IN
11946	Tom + Chee - Nashville	Sandwiches, Soup, Restaurants	6702 Charlotte Pike, Ste 105	Nashville	TN
11947	Chalaco's Ceviche & Pisco Bar	Restaurants, Peruvian, Bars, Southern, Cocktail Bars, Nightlife	1030 N 2nd St	philadelphia	PA
11948	Castnet Seafood	Seafood Markets, Food, Restaurants, Specialty Food, Salad, Seafood, Sandwiches	10826 Hayne Blvd	New Orleans	LA
11949	Bonnet Lane Family Restaurant	Breakfast & Brunch, American (Traditional), Diners, Restaurants	1720 Old York Rd	Abington	PA
11950	Coppertail Brewing Co	Food, Bars, Nightlife, Breweries	2601 E 2nd Ave	Tampa	FL
11951	Bonefish Grill	American (New), Cocktail Bars, Bars, Nightlife, Seafood, Restaurants	8780 Eager Rd	Brentwood	MO
11952	Broke N Bored Grill	Seafood, Restaurants, Desserts, Sandwiches, American (New), Food, Barbeque	35 182nd Ave W	Redington Shores	FL
11953	Bluestone Lane	Gluten-Free, Coffee & Tea, Breakfast & Brunch, Australian, Restaurants, Cafes, Food	1701 Locust St	Philadelphia	PA
11954	Yo Mama Roux	Cajun/Creole, Restaurants, Barbeque, Burgers	8950 East 10th St	Indianapolis	IN
11955	Santa's Pub	Karaoke, Bars, Nightlife, Dive Bars, Pubs	2225 Bransford Ave	Nashville	TN
11956	Patxi's Pizza	Salad, Restaurants, Pizza, Sandwiches, Italian	515 State St	Santa Barbara	CA
11957	Pieology Pizzeria	Restaurants, Pizza, Fast Food, Gluten-Free, Vegan	346 Main St	Franklin	TN
11958	Gamlin Whiskey House	Whiskey Bars, American (New), Steakhouses, Restaurants, Nightlife, Lounges, Bars	236 N Euclid Ave	Saint Louis	MO
11959	The U.R.B. - Urban Research Brewery	Restaurants, Pizza, Food, Breweries	4501 Manchester Ave	St. Louis	MO
11960	Sweet Tomatoes	Soup, Restaurants, Salad, Buffets, Vegetarian	4420 N Stone Ave	Tucson	AZ
11961	Frida's Cafe & Bakery	Desserts, Food, Cafes, Bakeries, Restaurants	9700 Ulmerton Rd	Largo	FL
11962	Addicted To The Bean	Restaurants, Coffee & Tea, Food, Gelato, Sandwiches	5901 Sun Blvd, Ste 113	St Petersburg	FL
11963	Crushcakes & Cafe	Bakeries, Cafes, Coffee & Tea, Food, Desserts, Breakfast & Brunch, Restaurants	1315 Anacapa St	Santa Barbara	CA
11964	Himalayan Hut Restaurant	Indian, Himalayan/Nepalese, Restaurants	9814 Manchester Rd	Webster Groves	MO
11965	Renzo's	Steakhouses, Spanish, Brazilian, Latin American, American (New), Restaurants, Argentine	3644 W Kennedy Blvd	Tampa	FL
11966	3 Dot Dash	Restaurants, Vegetarian, American (Traditional), Vegan	6203 N Florida Ave	Tampa	FL
11967	Friendly Tavern	American (Traditional), Pubs, Bars, Nightlife, Restaurants	290 S Main St	Zionsville	IN
11968	SK Noodle	Food, Ice Cream & Frozen Yogurt, Restaurants, Vietnamese, Chinese, Fast Food, Asian Fusion	2955 N McCarran Blvd	Sparks	NV
11969	Villa Di Roma	Restaurants, Italian	936 S 9th St	Philadelphia	PA
11970	Lenny's Italian Deli	Event Planning & Services, Restaurants, Caterers, Delis, Italian	900 Fayette St	Conshohocken	PA
11971	Tropical Isle	Bars, Nightlife	721 Bourbon St	New Orleans	LA
11972	Barracuda	Tacos, Mexican, Restaurants	3984 Tchoupitoulas St	New Orleans	LA
11973	Shake Shack	Food, Hot Dogs, Burgers, Ice Cream & Frozen Yogurt, Fast Food, American (Traditional), Restaurants	2000 Sansom St	Philadelphia	PA
11974	Water + Flour	Sushi Bars, Restaurants, Pizza, Gluten-Free, Tapas/Small Plates, Cocktail Bars, Bars, Nightlife, American (New), Italian	1015 S Howard Ave	Tampa	FL
11975	The Bercy	American (New), Brasseries, Restaurants, French, Event Planning & Services, Venues & Event Spaces	7 E Lancaster Ave	Ardmore	PA
11976	Culver's	Food, Ice Cream & Frozen Yogurt, Desserts, Burgers, Fast Food, Restaurants	3494 E Tecate Ln	Meridian	ID
11977	Mere Bulles	American (Traditional), Salad, Venues & Event Spaces, Event Planning & Services, Seafood, Steakhouses, Restaurants	5201 Maryland Way	Brentwood	TN
11978	ZooTampa at Lowry Park	Zoos, Tours, Arts & Entertainment, Hotels & Travel, Active Life	1101 W Sligh Ave	Tampa	FL
11979	La Piedad	Mexican, Restaurants	6524 Cornell Ave	Indianapolis	IN
11980	Loretta's Authentic Pralines	Food, Desserts, Bakeries, Candy Stores, Local Flavor, Specialty Food	2101 N Rampart	New Orleans	LA
11981	Petit Valentien	Restaurants, Ethiopian, French	1114 State St, Ste 14	Santa Barbara	CA
11982	Dutch Bros Coffee	Juice Bars & Smoothies, Food, Coffee & Tea	120 S Wilmot Rd	Tucson	AZ
11983	Far East Nashville	Seafood, Restaurants, Beer Bar, Nightlife, Asian Fusion, Tapas/Small Plates, Bars, Vietnamese	1008 Fatherland St	Nashville	TN
11984	Engimono Pokè & Deli	Restaurants, Hawaiian, Breakfast & Brunch, Cafes, Food, Poke, Delis, Sandwiches	2319 Fairmount Ave	Philadelphia	PA
11985	Welty's Deli and Catering	Delis, Event Planning & Services, Restaurants, Breakfast & Brunch, Sandwiches, Caterers	336 Camp St	New Orleans	LA
11986	Snap Custom Pizza	Pizza, Restaurants	291 Main St	Exton	PA
11987	Shells Seafood Restaurant - Brandon	Restaurants, Seafood	115 E Brandon Blvd	Brandon	FL
11988	Zea Rotisserie & Bar	American (New), Asian Fusion, Fruits & Veggies, Breweries, Southern, Seafood, American (Traditional), Restaurants, Specialty Food, Food	4450 Veterans Blvd	Metairie	LA
11989	The Tamale Place	Restaurants, Mexican	1155 E Stop 11 Rd	Indianapolis	IN
11990	Manning's Sports Bar and Grill	Nightlife, Restaurants, American (Traditional), Sports Bars, Bars, Burgers, Breakfast & Brunch	519 Fulton St	New Orleans	LA
11991	Lighthouse Coffee	Food, Coffee & Tea	325 Harbour Cove Dr	Sparks	NV
11992	Hotel Tango	Nightlife, Bars, Distilleries, Cocktail Bars, Food, Beer, Wine & Spirits	702 Virginia Ave	Indianapolis	IN
11993	Main Squeeze Juice Co.	Juice Bars & Smoothies, Vegan, Restaurants, Food, Coffee & Tea, Acai Bowls	3660 Veterans Blvd	Metairie	LA
11994	Bobby's Burger Palace	Sandwiches, American (Traditional), Burgers, Restaurants, Salad	University of Pennsylvania, 3925 Walnut St	Philadelphia	PA
11995	Down Home Diner	Restaurants, American (New), Breakfast & Brunch, Diners	51 N 12th St	Philadelphia	PA
11996	Toast	Breakfast & Brunch, Restaurants	7121 State Rd 54	New Port Richey	FL
11997	The Capital Grille	Seafood, Restaurants, Wine Bars, American (Traditional), Italian, Steakhouses, Bars, Nightlife	1338-46 Chestnut St	Philadelphia	PA
11998	Taco Riendo	Restaurants, Mexican	1301 N 5th St	Philadelphia	PA
11999	Biltwell Event Center	Event Planning & Services, Venues & Event Spaces	950 S White River Pkwy W Dr	Indianapolis	IN
12000	TikiTiki Lounge	Tiki Bars, Bars, Nightlife	1001 Broad Ripple Ave	Indianapolis	IN
12001	Royal Sushi & Izakaya	Nightlife, Restaurants, Dive Bars, Izakaya, Bars, Sushi Bars, Japanese, Pubs	780-782 S 2nd St	Philadelphia	PA
12002	Tito's Ceviche & Pisco	Restaurants, Latin American, Peruvian, Seafood, Japanese	5015 Magazine St	New Orleans	LA
12003	Poké Fish	Restaurants, Food, Live/Raw Food, Hawaiian, Poke, Juice Bars & Smoothies	4424 W Kennedy Blvd	Tampa	FL
12004	Lucky Beaver Bar & Burger	Burgers, American (Traditional), Bars, Restaurants, Sports Bars, Nightlife, Breakfast & Brunch	3655 S Virginia St	Reno	NV
12005	Germantown Cafe	German, Bars, Gluten-Free, Nightlife, Pubs, American (New), Restaurants, Breakfast & Brunch, American (Traditional), Cafes, Southern, French	1200 5th Ave N	Nashville	TN
12006	Hidden Gem Cafe	Cafes, Hong Kong Style Cafe, Restaurants, Breakfast & Brunch, Chinese	122 N 10th St	Philadelphia	PA
12007	Chiang Mai Thai Restaurant	Thai, Restaurants	1100 Central Ave	St. Petersburg	FL
12008	Ooka Japanese Sushi & Hibachi Steakhouse	Sushi Bars, Japanese, Steakhouses, Restaurants	764 Bethlehem Pike	Montgomeryville	PA
12009	Nachomamas Tex-Mex	Restaurants, Tex-Mex, Mexican	9643 Manchester Rd	Saint Louis	MO
12010	Five Guys	Fast Food, Restaurants, Burgers, American (New)	5317 E 82nd St	Indianapolis	IN
12011	Brothers Bar & Grill	Sports Bars, Restaurants, Bars, American (Traditional), Dance Clubs, American (New), Nightlife	910 Broad Ripple Ave	Indianapolis	IN
12012	Westbound	Beer, Wine & Spirits, Beer Bar, Bars, Food, Nightlife	267 S Avenida Del Convento	Tucson	AZ
12013	Bombolé	Restaurants, Food, Indian, Empanadas, Honduran	100 N Stone Ave	Tucson	AZ
12014	BRU Burger Bar - Plainfield	Burgers, Sandwiches, Restaurants, Salad	2499 Perry Crossing Way, Ste 170	Plainfield	IN
12015	Country Heritage Winery - Plainfield	Arts & Entertainment, Wineries, Nightlife, Restaurants, Food, Bars, Beer, Wine & Spirits, Wine Bars, Music Venues, Wine Tasting Room	6291 Cambridge Way	Plainfield	IN
12016	Savas	Food, Beer, Wine & Spirits, Pizza, Nightlife, American (Traditional), Bars, Italian, Restaurants	3505 Lancaster Ave	Philadelphia	PA
12017	Pelicana chicken	American (Traditional), Korean, Asian Fusion, Restaurants	4002 Spruce St	Philadelphia	PA
12018	Attaboy	Bars, Nightlife, Cocktail Bars, Lounges	8 Mcferrin Ave	Nashville	TN
12019	Royal Boba	Food, Tea Rooms, Shaved Ice, Bubble Tea, Coffee & Tea, Desserts	265 White Bridge Pike, Ste 101	Nashville	TN
12020	Pho 777 Vietnamese Noodle Restaurant	Restaurants, Vietnamese, Noodles, Food	102 E 2nd St	Reno	NV
12021	Red's Broken Bat	Restaurants, Food, Tex-Mex, Smokehouse, Mexican, Barbeque	250 Evans Ave, Ste 101	Reno	NV
12022	Fox & Son Fair Foods	Hot Dogs, Restaurants, Gluten-Free, Comfort Food, Poutineries	51 N 12th St	Philadelphia	PA
12023	Vinyl Tap	Nightlife, Bars, Vinyl Records, Lounges, Shopping, Beer Bar, Books, Mags, Music & Video, Restaurants, Sandwiches	2038 Greenwood Ave	Nashville	TN
12024	Castleton Square	Department Stores, Shopping Centers, Shopping, Fashion	6020 E 82nd St	Indianapolis	IN
12025	Bern's Steak House	Arts & Entertainment, Steakhouses, Restaurants	1208 S Howard Ave	Tampa	FL
12026	Sullivan's Steakhouse	Restaurants, Steakhouses	700 W Dekalb Pike	King of Prussia	PA
12027	Xchocol'Art	Food, Chocolatiers & Shops, Specialty Food, Candy Stores, Desserts	228 W Main St	Carmel	IN
12028	Spread Bagelry	Breakfast & Brunch, Sandwiches, Food, Restaurants, Bagels	262 S 20th St	Philadelphia	PA
12029	Wheelhouse Downtown	Restaurants, Nightlife, Bars, Burgers, Sandwiches, Salad, Breakfast & Brunch	1000 Spruce St	Saint Louis	MO
12030	Chick's Philly	Beer Bar, Bars, Cocktail Bars, Restaurants, Nightlife, Pizza, Breakfast & Brunch	1807 Washington Ave	Philadelphia	PA
12031	Green Street Grill	Food, Wraps, Sandwiches, Breakfast & Brunch, Restaurants	150 E Pennsylvania Ave, Ste 100	Downingtown	PA
12032	Wild Garlic Pizza & Pub	Nightlife, Bars, Restaurants, Salad, Pubs, Pizza	720 S Meadows Pkwy	Reno	NV
12033	Paradise Grille	Shopping, American (Traditional), Breakfast & Brunch, Seafood, Restaurants, Flowers & Gifts, Gift Shops	900 Gulf Way	Saint Pete Beach	FL
12034	Neighbors	Bars, Nightlife, Mexican, Pubs, Tacos, Restaurants, Barbeque	4425 Murphy Rd	Nashville	TN
12035	Engine No 9	American (Traditional), Food, Burgers, Nightlife, Food Delivery Services, Sports Bars, Cajun/Creole, Bars, Restaurants, American (New), Pubs	56 Dr Martin Luther King Jr St N	Saint Petersburg	FL
12036	The Fan Zone	American (New), Restaurants	7800 Col H Weir Cook Memorial Dr	Indianapolis	IN
12037	Nama	Asian Fusion, Restaurants, Sushi Bars	203 Franklin Rd, Ste 100	Brentwood	TN
12038	Fishtown Tavern	Bars, Dive Bars, Nightlife	1301 Frankford Ave	Philadelphia	PA
12039	French Truck Coffee	Food, Cafes, Restaurants, Coffee & Tea	4536 Dryades St	New Orleans	LA
12040	Fit2Run, The Runner's Superstore	Shopping, Active Life, Recreation Centers, Sporting Goods, Fashion, Shoe Stores, Sports Wear	2223 N W Shore Blvd	Tampa	FL
12041	Parkesdale Farm Market	Specialty Food, Desserts, Fruits & Veggies, Food, Farmers Market, Nurseries & Gardening, Local Flavor, Home & Garden, Shopping	3702 W Baker St	Plant City	FL
12042	Park Avenue Coffee - Lafayette Square	Desserts, Local Flavor, Juice Bars & Smoothies, Coffee & Tea, Food, Bakeries	1919 Park Ave	Saint Louis	MO
12043	The Grille	Restaurants, Breakfast & Brunch, American (Traditional), Diners	2949 Veterans Blvd	Metairie	LA
12044	Hummus & More	Mediterranean, Seafood, Restaurants, Middle Eastern	3363 Severn Ave, Ste 7	Metairie	LA
12045	Aroy Thai and Sushi	Thai, Asian Fusion, Restaurants, Soup, Salad, Sushi Bars	5306 Seminole Blvd	Saint Petersburg	FL
12046	Pieces The St. Louis Board Game Bar & Cafe	Nightlife, Shopping, Tabletop Games, Restaurants, Bars, Cafes, Lounges	1535 S 8th St	St. Louis	MO
12047	Truck Farm Tavern	Food, Comfort Food, Nightlife, Restaurants, Bars, Pubs, Southern	11760 River Rd	Saint Rose	LA
12048	The Cheesecake Factory - Reno	Restaurants, American (Traditional), American (New), Seafood, Food, Desserts, Salad	5162 Meadowood Mall Cir	Reno	NV
12049	Dooney's Pub - Voorhees	Burgers, Pubs, Irish Pub, Restaurants, Irish, Sports Bars, Nightlife, Bars	154 NJ-73	Voorhees Township	NJ
12050	Union Public House	Bars, Cocktail Bars, Nightlife, American (Traditional), Restaurants, Wine Bars, Gastropubs	4340 N Campbell Ave, Ste 100	Tucson	AZ
12051	Saint Louis Zoo	Hotels & Travel, Education, Zoos, Event Planning & Services, Party & Event Planning, Arts & Entertainment, Active Life, Tours, Venues & Event Spaces, Preschools	1 Government Dr	St Louis	MO
12052	Craft Kafe	Restaurants, Gluten-Free, Coffee & Tea, Food, Bakeries	6653 Central Ave	Saint Petersburg	FL
